"_id",kanji,cardid,volume
5899e7defe6fca451b590b75,牲,1530,Series 2 Volume 3
5899e7defe6fca451b590b95,益,1562,Series 2 Volume 3
5899e7defe6fca451b590b9f,督,1572,Series 2 Volume 3
5899e7defe6fca451b590bda,素,1631,Series 2 Volume 3
5899e7defe6fca451b590be0,紺,1637,Series 2 Volume 3
5899e7defe6fca451b590bfd,義,1666,Series 2 Volume 3
5899e7defe6fca451b590bfe,翻,1667,Series 2 Volume 3
5899e7defe6fca451b590c1b,舗,1696,Series 2 Volume 3
5899e7defe6fca451b590c20,芝,1701,Series 2 Volume 3
5899e7defe6fca451b590c30,虐,1717,Series 2 Volume 3
5899e7defe6fca451b590c39,衆,1726,Series 2 Volume 3
5899e7defe6fca451b590c3e,衰,1731,Series 2 Volume 3
5899e7defe6fca451b5909a4,伏,1065,Series 2 Volume 3
5899e7defe6fca451b5909b8,偽,1085,Series 2 Volume 3
5899e7defe6fca451b5909a7,佐,1068,Series 2 Volume 3
5899e7defe6fca451b5909e7,卓,1132,Series 2 Volume 3
5899e7defe6fca451b5909ee,又,1139,Series 2 Volume 3
5899e7defe6fca451b5909f4,吏,1145,Series 2 Volume 3
5899e7defe6fca451b5909f8,呉,1149,Series 2 Volume 3
5899e7defe6fca451b590a19,塾,1182,Series 2 Volume 3
5899e7defe6fca451b590a27,契,1196,Series 2 Volume 3
5899e7defe6fca451b590a39,婿,1214,Series 2 Volume 3
5899e7defe6fca451b590a50,寿,1237,Series 2 Volume 3
5899e7defe6fca451b590a56,尼,1243,Series 2 Volume 3
5899e7defe6fca451b590a76,廉,1275,Series 2 Volume 3
5899e7defe6fca451b590a9f,惨,1316,Series 2 Volume 3
5899e7defe6fca451b590aa2,愉,1319,Series 2 Volume 3
5899e7defe6fca451b590acc,拓,1361,Series 2 Volume 3
5899e7defe6fca451b590afc,斤,1409,Series 2 Volume 3
5899e7defe6fca451b590b19,柳,1438,Series 2 Volume 3
5899e7defe6fca451b590b2f,歓,1460,Series 2 Volume 3
5899e7defe6fca451b590b42,洪,1479,Series 2 Volume 3
5899e7defe6fca451b590b4d,渇,1490,Series 2 Volume 3
5899e7defe6fca451b590b67,濁,1516,Series 2 Volume 3
5899e7defe6fca451b590b6c,炊,1521,Series 2 Volume 3
5899e7defe6fca451b590b83,班,1544,Series 2 Volume 3
5899e7defe6fca451b590b84,琴,1545,Series 2 Volume 3
5899e7defe6fca451b590baa,磁,1583,Series 2 Volume 3
5899e7defe6fca451b590bbf,穴,1604,Series 2 Volume 3
5899e7defe6fca451b590bca,篤,1615,Series 2 Volume 3
5899e7defe6fca451b590bd2,糖,1623,Series 2 Volume 3
5899e7defe6fca451b590be1,絞,1638,Series 2 Volume 3
5899e7defe6fca451b590bfa,罷,1663,Series 2 Volume 3
5899e7defe6fca451b590c2e,藩,1715,Series 2 Volume 3
5899e7defe6fca451b590c37,蛮,1724,Series 2 Volume 3
5899e7defe6fca451b590c40,裁,1733,Series 2 Volume 3
5899e7defe6fca451b590c42,裕,1735,Series 2 Volume 3
5899e7defe6fca451b590c47,襲,1740,Series 2 Volume 3
5899e7defe6fca451b590c54,詠,1753,Series 2 Volume 3
5899e7defe6fca451b5909ae,俗,1075,Series 2 Volume 3
5899e7defe6fca451b5909e4,匿,1129,Series 2 Volume 3
5899e7defe6fca451b5909e6,卑,1131,Series 2 Volume 3
5899e7defe6fca451b5909e8,博,1133,Series 2 Volume 3
5899e7defe6fca451b590a42,宗,1223,Series 2 Volume 3
5899e7defe6fca451b590a44,宣,1225,Series 2 Volume 3
5899e7defe6fca451b590a46,宴,1227,Series 2 Volume 3
5899e7defe6fca451b590a47,宵,1228,Series 2 Volume 3
5899e7defe6fca451b590a54,尚,1241,Series 2 Volume 3
5899e7defe6fca451b590a5c,屯,1249,Series 2 Volume 3
5899e7defe6fca451b590a5f,岳,1252,Series 2 Volume 3
5899e7defe6fca451b590a6e,幹,1267,Series 2 Volume 3
5899e7defe6fca451b590a6f,幻,1268,Series 2 Volume 3
5899e7defe6fca451b590a79,弁,1278,Series 2 Volume 3
5899e7defe6fca451b590a86,征,1291,Series 2 Volume 3
5899e7defe6fca451b590a8b,徳,1296,Series 2 Volume 3
5899e7defe6fca451b590a99,悠,1310,Series 2 Volume 3
5899e7defe6fca451b590aa9,慢,1326,Series 2 Volume 3
5899e7defe6fca451b590ab4,懇,1337,Series 2 Volume 3
5899e7defe6fca451b590abf,扶,1348,Series 2 Volume 3
5899e7defe6fca451b590ac1,把,1350,Series 2 Volume 3
5899e7defe6fca451b590acf,拠,1364,Series 2 Volume 3
5899e7defe6fca451b590ada,控,1375,Series 2 Volume 3
5899e7defe6fca451b590adf,提,1380,Series 2 Volume 3
5899e7defe6fca451b590ae1,握,1382,Series 2 Volume 3
5899e7defe6fca451b590ae7,携,1388,Series 2 Volume 3
5899e7defe6fca451b590aee,撮,1395,Series 2 Volume 3
5899e7defe6fca451b590af1,擦,1398,Series 2 Volume 3
5899e7defe6fca451b590af4,敏,1401,Series 2 Volume 3
5899e7defe6fca451b590b20,桟,1445,Series 2 Volume 3
5899e7defe6fca451b590b27,楼,1452,Series 2 Volume 3
5899e7defe6fca451b590b2c,欄,1457,Series 2 Volume 3
5899e7defe6fca451b590b37,江,1468,Series 2 Volume 3
5899e7defe6fca451b590b3c,沼,1473,Series 2 Volume 3
5899e7defe6fca451b590b51,渦,1494,Series 2 Volume 3
5899e7defe6fca451b590b63,潤,1512,Series 2 Volume 3
5899e7defe6fca451b590b7b,献,1536,Series 2 Volume 3
5899e7defe6fca451b590b7e,獄,1539,Series 2 Volume 3
5899e7defe6fca451b590b8e,痘,1555,Series 2 Volume 3
5899e7defe6fca451b590ba1,矛,1574,Series 2 Volume 3
5899e7defe6fca451b590ba7,硫,1580,Series 2 Volume 3
5899e7defe6fca451b590ba9,碑,1582,Series 2 Volume 3
5899e7defe6fca451b590bb4,租,1593,Series 2 Volume 3
5899e7defe6fca451b590bcd,粋,1618,Series 2 Volume 3
5899e7defe6fca451b590be9,締,1646,Series 2 Volume 3
5899e7defe6fca451b590bef,縦,1652,Series 2 Volume 3
5899e7defe6fca451b590bf4,織,1657,Series 2 Volume 3
5899e7defe6fca451b590bfc,羊,1665,Series 2 Volume 3
5899e7defe6fca451b590c06,肢,1675,Series 2 Volume 3
5899e7defe6fca451b590c0e,脅,1683,Series 2 Volume 3
5899e7defe6fca451b590c3c,衝,1729,Series 2 Volume 3
5899e7defe6fca451b590c41,裂,1734,Series 2 Volume 3
5899e7defe6fca451b590c45,褒,1738,Series 2 Volume 3
5899e7defe6fca451b590c4a,視,1743,Series 2 Volume 3
5899e7defe6fca451b590c56,該,1755,Series 2 Volume 3
5899e7defe6fca451b590c63,謄,1768,Series 2 Volume 3
5899e7defe6fca451b5909b3,倣,1080,Series 2 Volume 3
5899e7defe6fca451b5909b7,偵,1084,Series 2 Volume 3
5899e7defe6fca451b5909ba,傑,1087,Series 2 Volume 3
5899e7defe6fca451b5909be,僕,1091,Series 2 Volume 3
5899e7defe6fca451b5909c0,僧,1093,Series 2 Volume 3
5899e7defe6fca451b5909c8,兼,1101,Series 2 Volume 3
5899e7defe6fca451b5909f7,呈,1148,Series 2 Volume 3
5899e7defe6fca451b590a06,嘱,1163,Series 2 Volume 3
5899e7defe6fca451b590a14,塀,1177,Series 2 Volume 3
5899e7defe6fca451b590a1e,墾,1187,Series 2 Volume 3
5899e7defe6fca451b590a31,妥,1206,Series 2 Volume 3
5899e7defe6fca451b590a38,娯,1213,Series 2 Volume 3
5899e7defe6fca451b590a3e,嬢,1219,Series 2 Volume 3
5899e7defe6fca451b590a4c,寧,1233,Series 2 Volume 3
5899e7defe6fca451b590a4f,寸,1236,Series 2 Volume 3
5899e7defe6fca451b590a59,屈,1246,Series 2 Volume 3
5899e7defe6fca451b590a75,廃,1274,Series 2 Volume 3
5899e7defe6fca451b590a7e,弦,1283,Series 2 Volume 3
5899e7defe6fca451b590a84,影,1289,Series 2 Volume 3
5899e7defe6fca451b590a8d,徹,1298,Series 2 Volume 3
5899e7defe6fca451b590aac,慰,1329,Series 2 Volume 3
5899e7defe6fca451b590ac0,抄,1349,Series 2 Volume 3
5899e7defe6fca451b590ad0,括,1365,Series 2 Volume 3
5899e7defe6fca451b590ad5,挿,1370,Series 2 Volume 3
5899e7defe6fca451b590adc,措,1377,Series 2 Volume 3
5899e7defe6fca451b590aec,撃,1393,Series 2 Volume 3
5899e7defe6fca451b590af3,攻,1400,Series 2 Volume 3
5899e7defe6fca451b590afa,斗,1407,Series 2 Volume 3
5899e7defe6fca451b590b00,既,1413,Series 2 Volume 3
5899e7defe6fca451b590b0b,曹,1424,Series 2 Volume 3
5899e7defe6fca451b590b1d,桃,1442,Series 2 Volume 3
5899e7defe6fca451b590b2a,模,1455,Series 2 Volume 3
5899e7defe6fca451b590b50,渓,1493,Series 2 Volume 3
5899e7defe6fca451b590b5d,漫,1506,Series 2 Volume 3
5899e7defe6fca451b590b71,煩,1526,Series 2 Volume 3
5899e7defe6fca451b590b72,煮,1527,Series 2 Volume 3
5899e7defe6fca451b590b7f,獣,1540,Series 2 Volume 3
5899e7defe6fca451b590bb7,稚,1596,Series 2 Volume 3
5899e7defe6fca451b590bc6,笛,1611,Series 2 Volume 3
5899e7defe6fca451b590bc7,筋,1612,Series 2 Volume 3
5899e7defe6fca451b590bcc,籍,1617,Series 2 Volume 3
5899e7defe6fca451b590bd0,粛,1621,Series 2 Volume 3
5899e7defe6fca451b590c0b,胎,1680,Series 2 Volume 3
5899e7defe6fca451b590c2a,葬,1711,Series 2 Volume 3
5899e7defe6fca451b590c5f,諮,1764,Series 2 Volume 3
5899e7defe6fca451b5909b1,俸,1078,Series 2 Volume 3
5899e7defe6fca451b5909ad,俊,1074,Series 2 Volume 3
5899e7defe6fca451b5909de,劾,1123,Series 2 Volume 3
5899e7defe6fca451b5909ec,厄,1137,Series 2 Volume 3
5899e7defe6fca451b5909fb,唆,1152,Series 2 Volume 3
5899e7defe6fca451b5909cd,凝,1106,Series 2 Volume 3
5899e7defe6fca451b590a4d,審,1234,Series 2 Volume 3
5899e7defe6fca451b590a51,射,1238,Series 2 Volume 3
5899e7defe6fca451b590a61,峡,1254,Series 2 Volume 3
5899e7defe6fca451b590a77,廊,1276,Series 2 Volume 3
5899e7defe6fca451b590a7b,弐,1280,Series 2 Volume 3
5899e7defe6fca451b5909ea,却,1135,Series 2 Volume 3
5899e7defe6fca451b590a16,塊,1179,Series 2 Volume 3
5899e7defe6fca451b590a98,悟,1309,Series 2 Volume 3
5899e7defe6fca451b590a9e,惜,1315,Series 2 Volume 3
5899e7defe6fca451b590a1d,墳,1186,Series 2 Volume 3
5899e7defe6fca451b590a36,威,1211,Series 2 Volume 3
5899e7defe6fca451b590a3b,嫁,1216,Series 2 Volume 3
5899e7defe6fca451b590ab6,懲,1339,Series 2 Volume 3
5899e7defe6fca451b590aca,拐,1359,Series 2 Volume 3
5899e7defe6fca451b590a58,尿,1245,Series 2 Volume 3
5899e7defe6fca451b590aeb,摩,1392,Series 2 Volume 3
5899e7defe6fca451b590afe,旋,1411,Series 2 Volume 3
5899e7defe6fca451b590aff,旗,1412,Series 2 Volume 3
5899e7defe6fca451b590b0a,暫,1423,Series 2 Volume 3
5899e7defe6fca451b590a83,彰,1288,Series 2 Volume 3
5899e7defe6fca451b590a9d,惑,1314,Series 2 Volume 3
5899e7defe6fca451b590ab7,懸,1340,Series 2 Volume 3
5899e7defe6fca451b590b11,松,1430,Series 2 Volume 3
5899e7defe6fca451b590aba,戯,1343,Series 2 Volume 3
5899e7defe6fca451b590ac4,択,1353,Series 2 Volume 3
5899e7defe6fca451b590ac9,拍,1358,Series 2 Volume 3
5899e7defe6fca451b590b12,析,1431,Series 2 Volume 3
5899e7defe6fca451b590b01,旨,1414,Series 2 Volume 3
5899e7defe6fca451b590b03,昆,1416,Series 2 Volume 3
5899e7defe6fca451b590b14,枢,1433,Series 2 Volume 3
5899e7defe6fca451b590b08,暇,1421,Series 2 Volume 3
5899e7defe6fca451b590b10,杉,1429,Series 2 Volume 3
5899e7defe6fca451b590b1b,核,1440,Series 2 Volume 3
5899e7defe6fca451b590b36,汁,1467,Series 2 Volume 3
5899e7defe6fca451b590b1c,栽,1441,Series 2 Volume 3
5899e7defe6fca451b590b56,滑,1499,Series 2 Volume 3
5899e7defe6fca451b590b28,概,1453,Series 2 Volume 3
5899e7defe6fca451b590b6d,炎,1522,Series 2 Volume 3
5899e7defe6fca451b590b73,熟,1528,Series 2 Volume 3
5899e7defe6fca451b590b9d,眼,1570,Series 2 Volume 3
5899e7defe6fca451b590bad,祉,1586,Series 2 Volume 3
5899e7defe6fca451b590bb3,秘,1592,Series 2 Volume 3
5899e7defe6fca451b590b34,殻,1465,Series 2 Volume 3
5899e7defe6fca451b590b43,派,1480,Series 2 Volume 3
5899e7defe6fca451b590b66,激,1515,Series 2 Volume 3
5899e7defe6fca451b590bc1,窒,1606,Series 2 Volume 3
5899e7defe6fca451b590bd5,糾,1626,Series 2 Volume 3
5899e7defe6fca451b590b70,焦,1525,Series 2 Volume 3
5899e7defe6fca451b590b7d,猿,1538,Series 2 Volume 3
5899e7defe6fca451b590b92,癖,1559,Series 2 Volume 3
5899e7defe6fca451b590bf0,縫,1653,Series 2 Volume 3
5899e7defe6fca451b590bff,翼,1668,Series 2 Volume 3
5899e7defe6fca451b590b93,皇,1560,Series 2 Volume 3
5899e7defe6fca451b590b9e,睡,1571,Series 2 Volume 3
5899e7defe6fca451b590ba2,矢,1575,Series 2 Volume 3
5899e7defe6fca451b590c07,肥,1676,Series 2 Volume 3
5899e7defe6fca451b590c0f,脈,1684,Series 2 Volume 3
5899e7defe6fca451b590bc3,窯,1608,Series 2 Volume 3
5899e7defe6fca451b590bce,粗,1619,Series 2 Volume 3
5899e7defe6fca451b590c1d,艇,1698,Series 2 Volume 3
5899e7defe6fca451b590c22,芽,1703,Series 2 Volume 3
5899e7defe6fca451b590bd1,粧,1622,Series 2 Volume 3
5899e7defe6fca451b590bdb,紡,1632,Series 2 Volume 3
5899e7defe6fca451b590bdc,索,1633,Series 2 Volume 3
5899e7defe6fca451b590be3,絹,1640,Series 2 Volume 3
5899e7defe6fca451b590c1c,舶,1697,Series 2 Volume 3
5899e7defe6fca451b590c28,菌,1709,Series 2 Volume 3
5899e7defe6fca451b590c35,蛇,1722,Series 2 Volume 3
5899e7defe6fca451b590c38,融,1725,Series 2 Volume 3
5899e7defe6fca451b590c3a,街,1727,Series 2 Volume 3
5899e7defe6fca451b590c49,覇,1742,Series 2 Volume 3
5899e7defe6fca451b590c4c,討,1745,Series 2 Volume 3
5899e7defe6fca451b590c4f,訴,1748,Series 2 Volume 3
5899e7defe6fca451b5909cf,凶,1108,Series 2 Volume 3
5899e7defe6fca451b5909d9,剤,1118,Series 2 Volume 3
5899e7defe6fca451b590a0b,坪,1168,Series 2 Volume 3
5899e7defe6fca451b590a0d,執,1170,Series 2 Volume 3
5899e7defe6fca451b590a11,堕,1174,Series 2 Volume 3
5899e7defe6fca451b590a12,堤,1175,Series 2 Volume 3
5899e7defe6fca451b590a17,塑,1180,Series 2 Volume 3
5899e7defe6fca451b590a28,奔,1197,Series 2 Volume 3
5899e7defe6fca451b590a2c,如,1201,Series 2 Volume 3
5899e7defe6fca451b590a35,姿,1210,Series 2 Volume 3
5899e7defe6fca451b590a5e,岬,1251,Series 2 Volume 3
5899e7defe6fca451b590a66,巡,1259,Series 2 Volume 3
5899e7defe6fca451b590a6b,帳,1264,Series 2 Volume 3
5899e7defe6fca451b590a7f,弧,1284,Series 2 Volume 3
5899e7defe6fca451b590a8e,忌,1299,Series 2 Volume 3
5899e7defe6fca451b590a97,悔,1308,Series 2 Volume 3
5899e7defe6fca451b590aa6,慌,1323,Series 2 Volume 3
5899e7defe6fca451b590ac3,抗,1352,Series 2 Volume 3
5899e7defe6fca451b590ad8,排,1373,Series 2 Volume 3
5899e7defe6fca451b590afd,斥,1410,Series 2 Volume 3
5899e7defe6fca451b590b05,是,1418,Series 2 Volume 3
5899e7defe6fca451b590b39,沖,1470,Series 2 Volume 3
5899e7defe6fca451b590b3a,没,1471,Series 2 Volume 3
5899e7defe6fca451b590b3b,沢,1472,Series 2 Volume 3
5899e7defe6fca451b590b3f,泰,1476,Series 2 Volume 3
5899e7defe6fca451b590b57,滝,1500,Series 2 Volume 3
5899e7defe6fca451b590b86,瓶,1547,Series 2 Volume 3
5899e7defe6fca451b590bb1,禍,1590,Series 2 Volume 3
5899e7defe6fca451b590bbd,穏,1602,Series 2 Volume 3
5899e7defe6fca451b590be7,網,1644,Series 2 Volume 3
5899e7defe6fca451b590bea,緩,1647,Series 2 Volume 3
5899e7defe6fca451b590bfb,羅,1664,Series 2 Volume 3
5899e7defe6fca451b590c00,耐,1669,Series 2 Volume 3
5899e7defe6fca451b590c02,聖,1671,Series 2 Volume 3
5899e7defe6fca451b590c08,肪,1677,Series 2 Volume 3
5899e7defe6fca451b590c10,脚,1685,Series 2 Volume 3
5899e7defe6fca451b590c15,膨,1690,Series 2 Volume 3
5899e7defe6fca451b590c2f,藻,1716,Series 2 Volume 3
5899e7defe6fca451b590c33,蚊,1720,Series 2 Volume 3
5899e7defe6fca451b590c60,諾,1765,Series 2 Volume 3
5899e7defe6fca451b5909bc,催,1089,Series 2 Volume 3
5899e7defe6fca451b5909c9,冒,1102,Series 2 Volume 3
5899e7defe6fca451b5909dd,励,1122,Series 2 Volume 3
5899e7defe6fca451b590a29,奨,1198,Series 2 Volume 3
5899e7defe6fca451b590a37,娠,1212,Series 2 Volume 3
5899e7defe6fca451b590a40,孝,1221,Series 2 Volume 3
5899e7defe6fca451b590a4e,寮,1235,Series 2 Volume 3
5899e7defe6fca451b590a5a,属,1247,Series 2 Volume 3
5899e7defe6fca451b590a5b,履,1248,Series 2 Volume 3
5899e7defe6fca451b590a65,崩,1258,Series 2 Volume 3
5899e7defe6fca451b590a6d,幣,1266,Series 2 Volume 3
5899e7defe6fca451b590a73,庶,1272,Series 2 Volume 3
5899e7defe6fca451b590a90,忠,1301,Series 2 Volume 3
5899e7defe6fca451b590a92,怪,1303,Series 2 Volume 3
5899e7defe6fca451b590a96,恭,1307,Series 2 Volume 3
5899e7defe6fca451b590ab3,憾,1336,Series 2 Volume 3
5899e7defe6fca451b590ac2,抑,1351,Series 2 Volume 3
5899e7defe6fca451b590ad7,掌,1372,Series 2 Volume 3
5899e7defe6fca451b590add,掲,1378,Series 2 Volume 3
5899e7defe6fca451b590ae4,揺,1385,Series 2 Volume 3
5899e7defe6fca451b590ae6,搭,1387,Series 2 Volume 3
5899e7defe6fca451b590ae8,搾,1389,Series 2 Volume 3
5899e7defe6fca451b590aea,摘,1391,Series 2 Volume 3
5899e7defe6fca451b590b0e,朴,1427,Series 2 Volume 3
5899e7defe6fca451b590b47,浪,1484,Series 2 Volume 3
5899e7defe6fca451b590b58,滞,1501,Series 2 Volume 3
5899e7defe6fca451b590b5b,漏,1504,Series 2 Volume 3
5899e7defe6fca451b590b64,潮,1513,Series 2 Volume 3
5899e7defe6fca451b590b76,犠,1531,Series 2 Volume 3
5899e7defe6fca451b590b7c,猶,1537,Series 2 Volume 3
5899e7defe6fca451b590b91,癒,1558,Series 2 Volume 3
5899e7defe6fca451b590b96,盛,1563,Series 2 Volume 3
5899e7defe6fca451b590b99,盤,1566,Series 2 Volume 3
5899e7defe6fca451b590ba4,砕,1577,Series 2 Volume 3
5899e7defe6fca451b590bbe,穫,1603,Series 2 Volume 3
5899e7defe6fca451b590bc5,端,1610,Series 2 Volume 3
5899e7defe6fca451b590bc9,範,1614,Series 2 Volume 3
5899e7defe6fca451b590bcb,簿,1616,Series 2 Volume 3
5899e7defe6fca451b590bd9,紛,1630,Series 2 Volume 3
5899e7defe6fca451b590bf5,繕,1658,Series 2 Volume 3
5899e7defe6fca451b590c0d,胴,1682,Series 2 Volume 3
5899e7defe6fca451b590c18,興,1693,Series 2 Volume 3
5899e7defe6fca451b590c2d,薫,1714,Series 2 Volume 3
5899e7defe6fca451b590c44,褐,1737,Series 2 Volume 3
5899e7defe6fca451b590c4b,訂,1744,Series 2 Volume 3
5899e7defe6fca451b590c52,詐,1751,Series 2 Volume 3
5899e7defe6fca451b590c55,詩,1754,Series 2 Volume 3
5899e7defe6fca451b5909c1,儀,1094,Series 2 Volume 3
5899e7defe6fca451b5909d1,凹,1110,Series 2 Volume 3
5899e7defe6fca451b5909d3,刈,1112,Series 2 Volume 3
5899e7defe6fca451b5909d6,剖,1115,Series 2 Volume 3
5899e7defe6fca451b5909dc,劣,1121,Series 2 Volume 3
5899e7defe6fca451b5909e5,升,1130,Series 2 Volume 3
5899e7defe6fca451b5909e9,即,1134,Series 2 Volume 3
5899e7defe6fca451b590a02,喝,1159,Series 2 Volume 3
5899e7defe6fca451b590a03,喪,1160,Series 2 Volume 3
5899e7defe6fca451b590a09,圏,1166,Series 2 Volume 3
5899e7defe6fca451b590a0e,培,1171,Series 2 Volume 3
5899e7defe6fca451b590a1b,墜,1184,Series 2 Volume 3
5899e7defe6fca451b590a1c,墨,1185,Series 2 Volume 3
5899e7defe6fca451b590a26,奏,1195,Series 2 Volume 3
5899e7defe6fca451b590a4a,寛,1231,Series 2 Volume 3
5899e7defe6fca451b590a70,幽,1269,Series 2 Volume 3
5899e7defe6fca451b590a82,彫,1287,Series 2 Volume 3
5899e7defe6fca451b590a95,恩,1306,Series 2 Volume 3
5899e7defe6fca451b590aa1,愁,1318,Series 2 Volume 3
5899e7defe6fca451b590aa3,愚,1320,Series 2 Volume 3
5899e7defe6fca451b590aa5,態,1322,Series 2 Volume 3
5899e7defe6fca451b590ad2,挑,1367,Series 2 Volume 3
5899e7defe6fca451b590af8,斉,1405,Series 2 Volume 3
5899e7defe6fca451b590b1a,栓,1439,Series 2 Volume 3
5899e7defe6fca451b590b24,棚,1449,Series 2 Volume 3
5899e7defe6fca451b590b29,槽,1454,Series 2 Volume 3
5899e7defe6fca451b590b3e,泡,1475,Series 2 Volume 3
5899e7defe6fca451b590b4a,淑,1487,Series 2 Volume 3
5899e7defe6fca451b590b4c,添,1489,Series 2 Volume 3
5899e7defe6fca451b590b60,潔,1509,Series 2 Volume 3
5899e7defe6fca451b590b77,狂,1532,Series 2 Volume 3
5899e7defe6fca451b590b8c,疾,1553,Series 2 Volume 3
5899e7defe6fca451b590b94,盆,1561,Series 2 Volume 3
5899e7defe6fca451b590b9c,眺,1569,Series 2 Volume 3
5899e7defe6fca451b590bb6,称,1595,Series 2 Volume 3
5899e7defe6fca451b590bba,稿,1599,Series 2 Volume 3
5899e7defe6fca451b590bd4,系,1625,Series 2 Volume 3
5899e7defe6fca451b590be5,維,1642,Series 2 Volume 3
5899e7defe6fca451b590be6,綱,1643,Series 2 Volume 3
5899e7defe6fca451b590bf3,繊,1656,Series 2 Volume 3
5899e7defe6fca451b590c1e,艦,1699,Series 2 Volume 3
5899e7defe6fca451b590c1f,芋,1700,Series 2 Volume 3
5899e7defe6fca451b590c50,診,1749,Series 2 Volume 3
5899e7defe6fca451b590c53,詔,1752,Series 2 Volume 3
5899e7defe6fca451b590c61,謀,1766,Series 2 Volume 3
5899e7defe6fca451b5909b6,偏,1083,Series 2 Volume 3
5899e7defe6fca451b5909b9,傍,1086,Series 2 Volume 3
5899e7defe6fca451b5909df,勅,1124,Series 2 Volume 3
5899e7defe6fca451b5909eb,卸,1136,Series 2 Volume 3
5899e7defe6fca451b5909f0,叔,1141,Series 2 Volume 3
5899e7defe6fca451b5909f3,后,1144,Series 2 Volume 3
5899e7defe6fca451b590a2d,妃,1202,Series 2 Volume 3
5899e7defe6fca451b590a2e,妄,1203,Series 2 Volume 3
5899e7defe6fca451b590a30,妙,1205,Series 2 Volume 3
5899e7defe6fca451b590a32,妨,1207,Series 2 Volume 3
5899e7defe6fca451b590a33,姫,1208,Series 2 Volume 3
5899e7defe6fca451b590a55,尺,1242,Series 2 Volume 3
5899e7defe6fca451b590a71,幾,1270,Series 2 Volume 3
5899e7defe6fca451b590a72,序,1271,Series 2 Volume 3
5899e7defe6fca451b590a78,廷,1277,Series 2 Volume 3
5899e7defe6fca451b590a85,往,1290,Series 2 Volume 3
5899e7defe6fca451b590aa0,惰,1317,Series 2 Volume 3
5899e7defe6fca451b590aab,慮,1328,Series 2 Volume 3
5899e7defe6fca451b590ab1,憲,1334,Series 2 Volume 3
5899e7defe6fca451b590ac8,抽,1357,Series 2 Volume 3
5899e7defe6fca451b590b04,昭,1417,Series 2 Volume 3
5899e7defe6fca451b590b0f,朽,1428,Series 2 Volume 3
5899e7defe6fca451b590b15,架,1434,Series 2 Volume 3
5899e7defe6fca451b590b25,棟,1450,Series 2 Volume 3
5899e7defe6fca451b590b33,殴,1464,Series 2 Volume 3
5899e7defe6fca451b590b4e,渉,1491,Series 2 Volume 3
5899e7defe6fca451b590b53,溝,1496,Series 2 Volume 3
5899e7defe6fca451b590b59,漂,1502,Series 2 Volume 3
5899e7defe6fca451b590b5e,漬,1507,Series 2 Volume 3
5899e7defe6fca451b590b79,猛,1534,Series 2 Volume 3
5899e7defe6fca451b590b97,盟,1564,Series 2 Volume 3
5899e7defe6fca451b590ba3,矯,1576,Series 2 Volume 3
5899e7defe6fca451b590bac,礎,1585,Series 2 Volume 3
5899e7defe6fca451b590bb0,禅,1589,Series 2 Volume 3
5899e7defe6fca451b590bb5,秩,1594,Series 2 Volume 3
5899e7defe6fca451b590bbc,穂,1601,Series 2 Volume 3
5899e7defe6fca451b590bd7,紋,1628,Series 2 Volume 3
5899e7defe6fca451b590bdd,紫,1634,Series 2 Volume 3
5899e7defe6fca451b590bde,累,1635,Series 2 Volume 3
5899e7defe6fca451b590be2,統,1639,Series 2 Volume 3
5899e7defe6fca451b590beb,緯,1648,Series 2 Volume 3
5899e7defe6fca451b590bec,縁,1649,Series 2 Volume 3
5899e7defe6fca451b590bf1,縮,1654,Series 2 Volume 3
5899e7defe6fca451b590c17,臭,1692,Series 2 Volume 3
5899e7defe6fca451b590c21,芳,1702,Series 2 Volume 3
5899e7defe6fca451b590c34,蚕,1721,Series 2 Volume 3
5899e7defe6fca451b590c43,裸,1736,Series 2 Volume 3
5899e7defe6fca451b590c46,襟,1739,Series 2 Volume 3
5899e7defe6fca451b590c57,詳,1756,Series 2 Volume 3
5899e7defe6fca451b590c73,賊,1784,Series 2 Volume 3
5899e7defe6fca451b590c7e,跳,1795,Series 2 Volume 3
5899e7defe6fca451b590cb7,鋼,1852,Series 2 Volume 3
5899e7defe6fca451b590ce1,霧,1894,Series 2 Volume 3
5899e7defe6fca451b590cf0,餓,1909,Series 2 Volume 3
5899e7defe6fca451b590cf9,魅,1918,Series 2 Volume 3
5899e7defe6fca451b590d07,勺,1932,Series 2 Volume 3
5899e7defe6fca451b590c6a,護,1775,Series 2 Volume 3
5899e7defe6fca451b590c66,謡,1771,Series 2 Volume 3
5899e7defe6fca451b590c74,賓,1785,Series 2 Volume 3
5899e7defe6fca451b590cc6,阻,1867,Series 2 Volume 3
5899e7defe6fca451b590c64,謙,1769,Series 2 Volume 3
5899e7defe6fca451b590c9c,還,1825,Series 2 Volume 3
5899e7defe6fca451b590c76,賠,1787,Series 2 Volume 3
5899e7defe6fca451b590c6b,豚,1776,Series 2 Volume 3
5899e7defe6fca451b590c99,遷,1822,Series 2 Volume 3
5899e7defe6fca451b590ca5,酔,1834,Series 2 Volume 3
5899e7defe6fca451b590ca7,酪,1836,Series 2 Volume 3
5899e7defe6fca451b590caf,釣,1844,Series 2 Volume 3
5899e7defe6fca451b590cb2,鉢,1847,Series 2 Volume 3
5899e7defe6fca451b590cb9,錬,1854,Series 2 Volume 3
5899e7defe6fca451b590cba,錯,1855,Series 2 Volume 3
